name,state,street,lon,lat,formatted,categories,min_fee
جروبي,Cairo,Kasr El Nil Street,31.2380835,30.0475371,"Groppi, Kasr El Nil Street, Bab al Luq, Cairo, 11556, Egypt","['catering', 'catering.cafe', 'commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
Wiener Wald,Cairo,Street 9,31.2635337,29.95355,"Wiener Wald, 45 Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.fast_food']",0.0
مطعم كايرو كيتشن Cairo Kitchen,Cairo,Al Aziz Othman Street,31.2210828,30.0599981,"Cairo Kitchen, 118 Al Aziz Othman Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.restaurant']",0.0
Espresso lab,Cairo,Street 213,31.2768049,29.9603487,"Espresso lab, 23 Street 213, Cairo, 11431, Egypt","['catering', 'catering.cafe', 'internet_access']",0.0
Cilantro,Cairo,Street 9,31.2590322,29.958998,"Cilantro, 90 Street 9, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
Asian Corner,Cairo,Street 18,31.2691283,29.9583195,"Asian Corner, Street 18, Cairo, 11431, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.asian']",0.0
Dishes,Cairo,Street 206,31.2755092,29.9620871,"Dishes, Street 206, Cairo, 11431, Egypt","['catering', 'catering.restaurant']",0.0
Coffeeshop Company,Cairo,Al Nasr Street,31.2842284,29.975712,"Coffeeshop Company, Al Nasr Street, Cairo, 11742, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
Mandarine Koueider,Cairo,Hassan Asem Street,31.2199006,30.0625362,"Mandarine Koueider, 17 Hassan Asem Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.cafe', 'commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.bakery']",0.0
ماكدونالدز,Giza,Al Haram Street,31.1603223,29.9942118,"McDonald's, Al Haram Street, Kom al Akhdar, Giza, 12574, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger', 'wheelchair', 'wheelchair.limited']",0.0
دجاج كنتاكي,Giza,Rokn Al Safa Street,31.1606466,29.9943488,"KFC, Rokn Al Safa Street, Kom al Akhdar, Giza, 12574, Egypt","['catering', 'catering.fast_food']",0.0
Chinese Dumpling Restaurant,Cairo,Street 233,31.2781404,29.9597874,"Chinese Dumpling Restaurant, Street 233, Cairo, 11431, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.chinese']",0.0
Lifeguard,Giza,Omar El Gizawy Street,31.2053704,30.0649498,"Lifeguard, Omar El Gizawy Street, Meet Okba, Giza, 12658, Egypt","['catering', 'catering.cafe', 'internet_access', 'wheelchair', 'wheelchair.limited']",0.0
Ful Cart,Giza,Al Mahrousa Street,31.2051316,30.0649034,"Ful Cart, Al Mahrousa Street, Meet Okba, Giza, 12658, Egypt","['catering', 'catering.fast_food']",0.0
Spectra,Cairo,Al Zahaby Street,31.3126865,30.0892244,"Spectra, Al Zahaby Street, Al-Zaitoun, Cairo, 11774, Egypt","['catering', 'catering.restaurant']",0.0
Baladina,Cairo,Kornish Al Nil Street,31.2342888,29.9745973,"Baladina, Kornish Al Nil Street, Al-Maasara, Cairo, 11917, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.arab']",0.0
horany fish,Giza,Al Nozha Street,31.004429,30.0514488,"horany fish, Al Nozha Street, El Rabwa, 12593, Egypt","['catering', 'catering.restaurant']",0.0
قهوة المعلم احمد يونس,Giza,Fawad Mohy Al Din Square,31.2010716,30.0535885,"قهوة المعلم احمد يونس, Fawad Mohy Al Din Square, El Mohandesin, Cairo, 12655, Egypt","['catering', 'catering.cafe', 'internet_access', 'vegetarian']",0.0
Didos Al Dente,Cairo,Bahgat Ali Street,31.2194106,30.0687987,"Didos Al Dente, Bahgat Ali Street, Al-Sabtiyya, 12653, Egypt","['catering', 'catering.restaurant']",0.0
Costa,Cairo,Sherif Pasha Street,31.2421766,30.0490794,"Costa Coffee, Sherif Pasha Street, Bab al Luq, Cairo, 42801, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
ابو رحمه,Giza,Street 9,30.9008865,29.9583157,"ابو رحمه, Street 9, 12th District, 6th of October, 15555, Egypt","['catering', 'catering.restaurant']",0.0
Mazag Cafe - كافيه مزاج,Al Qalyubiya,23rd July Street,31.3634597,30.2167499,"Mazag Cafe - كافيه مزاج, 23rd July Street, Al-Obour, 13763, Egypt","['catering', 'catering.cafe', 'internet_access']",0.0
Kanaka Cafe,Giza,El Geish Street,31.0893443,29.9587138,"Kanaka Cafe, El Geish Street, Ash Sheikh Zayed, 12587, Egypt","['catering', 'catering.cafe', 'internet_access']",0.0
مطعم الخيرات,Cairo,Al Shahid Farid Samikuh Street,31.343773,30.114584,"مطعم الخيرات, Al Shahid Farid Samikuh Street, Hadayeq Al-Zaitoun, Cairo, 11843, Egypt","['catering', 'catering.restaurant']",0.0
ريفيري,Cairo,Abou Gaafar Al Nahas Street,31.3406613,30.0812225,"ريفيري, Abou Gaafar Al Nahas Street, Cairo, 11736, Egypt","['catering', 'catering.restaurant']",0.0
كنوز البحر,Giza,Al Madrasa Street,31.2094018,29.9786049,"كنوز البحر, Al Madrasa Street, Giza, 12519, Egypt","['catering', 'catering.fast_food', 'commercial', 'commercial.food_and_drink', 'commercial.food_and_drink.seafood']",0.0
مولانا كريب 2,Cairo,Al Horeya Street,31.3009949,30.121931,"Crepe Mawlana 2, Al Horeya Street, Ain Shams, Cairo, 11714, Egypt","['catering', 'catering.fast_food']",0.0
مطعم أبو خاطر,Al Qalyubiya,Abd Al Azim Bakry Street,31.293921,30.1261757,"Abou khater, Abd Al Azim Bakry Street, Musturud, Shubra al Khayma, 11871, Egypt","['catering', 'catering.restaurant']",0.0
كبابجي الزهراء,Cairo,Omar Al Mokhtar Street,31.2980271,30.1257389,"Elzahraa kabab, Omar Al Mokhtar Street, Cairo, 11871, Egypt","['catering', 'catering.restaurant']",0.0
داديز برغر,Cairo,Moustafa Amin Street,31.4241254,30.0227992,"Daddy's Burger, Moustafa Amin Street, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.burger']",0.0
توسكانا باستا غريل,Cairo,Moustafa Amin Street,31.4245975,30.0229781,"Tuscany Pasta Grill, Moustafa Amin Street, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.italian', 'catering.restaurant.pizza']",0.0
ببر غريل لونج,Cairo,Moustafa Amin Street,31.4241737,30.0226576,"Pepper Grill Lounge, Moustafa Amin Street, Cairo, 11835, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.regional']",0.0
فرسل كنترب كويزين,Cairo,Moustafa Amin Street,31.4241228,30.0228759,"Versal Country Cuisine, Moustafa Amin Street, Cairo, 11835, Egypt","['catering', 'catering.restaurant']",0.0
كفي بريك,Cairo,Moustafa Amin Street,31.4244875,30.0229247,"Coffee Break, Moustafa Amin Street, Cairo, 11835, Egypt","['catering', 'catering.cafe']",0.0
Osta Basha,Giza,El Geish Street,31.0892516,29.9581042,"Osta Basha, El Geish Street, Ash Sheikh Zayed, 12587, Egypt","['catering', 'catering.restaurant']",0.0
Azar Hotek***,Cairo,Adly Street,31.2444065,30.0512617,"Azar Hotek***, 09 Adly Street, Al-Azbakeya, Cairo, 11574, Egypt","['catering', 'catering.cafe']",0.0
باتيو فود هب,Cairo,Youssef Al Sebaaei Street,31.4266661,30.0235343,"Patio food hub, Youssef Al Sebaaei Street, Cairo, 11835, Egypt","['catering', 'catering.restaurant']",0.0
Jungle Club,Cairo,Street 11,31.3391126,29.8413658,"Jungle Club, Street 11, Cairo, 11723, Egypt","['catering', 'catering.cafe', 'internet_access']",0.0
Rumah Makan Bandung,Cairo,Mohamed Farid Abou Hadid Street,31.3359696,30.0436516,"Rumah Makan Bandung, Mohamed Farid Abou Hadid Street, Nasr City, Cairo, 11717, Egypt","['catering', 'catering.restaurant']",0.0
Mori Sushi,Cairo,Baha' Al Din Qaraqosh Street,31.2176353,30.0579481,"Mori Sushi, Baha' Al Din Qaraqosh Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.japanese', 'catering.restaurant.sushi']",0.0
U Bistro & Bar,Cairo,26th July Street,31.2245875,30.0589761,"U Bistro & Bar, 26th July Street, Al-Sabtiyya, 11211, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.steak_house']",0.0
City Crepe,Giza,Abd Al Khalek Sarwat Street,30.9641363,29.9936283,"City Crepe, Abd Al Khalek Sarwat Street, Gardina Park valley, 6th of October, 12568, Egypt","['catering', 'catering.fast_food']",0.0
بن العمدة,Giza,Meena Street,31.0993466,29.9525607,"Elomda Coffee, 107 Meena Street, Giza, 12559, Egypt","['catering', 'catering.cafe', 'catering.cafe.coffee', 'catering.cafe.coffee_shop']",0.0
Maharaja,Giza,Side Al Bostan Street,31.0108055,30.0273069,"Maharaja, Side Al Bostan Street, El Nada Compound, 12573, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.indian']",0.0
Griix,Cairo,Street 231,31.2767748,29.9615956,"Griix, 38 Street 231, Cairo, 11728, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.greek']",0.0
Buffalo Burger,Cairo,Al Nozha Street,31.3431397,30.099436,"Buffalo Burger, 105 Al Nozha Street, Heliopolis, Cairo, 11736, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.burger']",0.0
Gallery Cafe,Eastern,Abd Allah Ibn Masoud Street,31.4884799,30.5905714,"Gallery Cafe, 8 Abd Allah Ibn Masoud Street, Al Zaqaziq, 44519, Egypt","['catering', 'catering.cafe', 'internet_access', 'internet_access.free']",0.0
Asian Corner,Cairo,Al Asraa Street,31.3160378,29.9812374,"Asian Corner, Al Asraa Street, Cairo, 00007, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.asian']",0.0
Sachi,Cairo,Cleopatra Street,31.3250202,30.0881147,"Sachi, 3 Cleopatra Street, Heliopolis, Cairo, 11737, Egypt","['catering', 'catering.restaurant']",0.0
مطعم أبو العربى للمأكولات البحرية,Cairo,Street 90,31.4207257,30.0191507,"مطعم أبو العربى للمأكولات البحرية, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant']",0.0
مطعم وح وح للسندوتشات,Cairo,Street 90,31.4205361,30.0191595,"مطعم وح وح للسندوتشات, Street 90, Cairo, 11835, Egypt","['catering', 'catering.restaurant']",0.0
دوار العمده عطاالله ابوسريع,Giza,Al Wehda Al Mahaleya Street,31.2671102,29.8124152,"Dawar elomda atallah Abusreea, 1 Al Wehda Al Mahaleya Street, Al Maraziq, 01234, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.arab', 'internet_access']",0.0
tigo coffee shop,Cairo,Hafez Ramadan Street,31.3415642,30.0680815,"tigo coffee shop, 3 Hafez Ramadan Street, Cairo, 11391, Egypt","['catering', 'catering.cafe', 'internet_access', 'internet_access.free']",0.0
مطحن بن تبارك,Cairo,Al Moez Ldin Allah Al Fatemi Street,31.2625717,30.0541104,"Tabarak Coffee Maker, 136 Al Moez Ldin Allah Al Fatemi Street, El-Ghuriyya, Cairo, 11681, Egypt","['catering', 'catering.cafe']",0.0
بروستد كينج,Al Qalyubiya,Abbas Al Aqad Street,31.4532134,30.2163986,"Broasted King, Fried Chicken, 26 Abbas Al Aqad Street, El Obour, 02000, Egypt","['catering', 'catering.fast_food']",0.0
مطعم اسماك حمو,Cairo,Hamouda Mahmoud Street,31.3477261,30.0472669,"مطعم اسماك حمو, Hamouda Mahmoud Street, Nasr City, Cairo, 11762, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.seafood']",0.0
Pinci Cafe,Giza,Al Bahr Al Aazam Street,31.2156034,29.9974947,"Pinci Cafe, Al Bahr Al Aazam Street, Giza, 12516, Egypt","['catering', 'catering.restaurant']",0.0
الشرقاوي,Eastern,Al Central Street,31.7459887,30.295554,"الشرقاوي, Al Central Street, 25, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.regional']",0.0
الشبراوي,Eastern,Mohamed Hafez Street,31.7455136,30.2956232,"الشبراوي, Mohamed Hafez Street, 8, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant']",0.0
كشري هند,Eastern,Abou Bakr Al Sedik Street,31.7438263,30.2968905,"كشري هند, Abou Bakr Al Sedik Street, 8, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant']",0.0
الشامي,Eastern,Al Central Street,31.7456031,30.2956539,"الشامي, Al Central Street, 25, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.lebanese']",0.0
درب الأكيلة,Eastern,Ali Ibn Abi Taleb Street,31.7520586,30.280941,"درب الأكيلة, Ali Ibn Abi Taleb Street, 19, 10th of Ramadan, 44629, Egypt","['catering', 'catering.restaurant']",0.0
AL ABD,Al Qalyubiya,Hany Kamel Street,31.1802023,30.4742417,"AL ABD, Hany Kamel Street, Banha, 13516, Egypt","['catering', 'catering.restaurant']",0.0
مطعم الشيف سرحان,Cairo,Ahmed Ibn Hanbal Street,31.4924513,30.0554283,"مطعم الشيف سرحان, Ahmed Ibn Hanbal Street, Cairo, 11841, Egypt","['catering', 'catering.restaurant']",0.0
دانكن دونتس,Al Qalyubiya,Street 100,31.4595447,30.1956567,"Dunkin' Donuts, Street 100, El Obour, 02000, Egypt","['catering', 'catering.fast_food']",0.0
El Zahraa Cafe,Cairo,Al Mashhd Al Husseiny Street,31.2625099,30.0472905,"El Zahraa Cafe, Al Mashhd Al Husseiny Street, Islamic Cairo, Cairo, 11261, Egypt","['catering', 'catering.restaurant', 'internet_access']",0.0
الباشا,Cairo,Al Bradyoz Street,31.3322151,29.8446634,"الباشا, Al Bradyoz Street, Cairo, 11421, Egypt","['catering', 'catering.cafe']",0.0
Exception Cafe,Giza,Al Haram Street,31.1415058,29.9871491,"Exception Cafe, 1 Al Haram Street, Kom al Akhdar, Remaya Square, 12512, Egypt","['catering', 'catering.cafe']",0.0
كشك خالد دياب,Cairo,Ahmed Taysir Street,31.3285729,30.0826624,"Koshk Khaled Diab, 12 Ahmed Taysir Street, Cairo, 11737, Egypt","['catering', 'catering.fast_food']",0.0
مستر زيزو,Giza,Ahmed Ramadan Street,31.1825228,30.0445899,"Mr.Zizo, Ahmed Ramadan Street, Bulaq Al-Dakrour, Nazlet Bahgat, 12616, Egypt","['catering', 'catering.fast_food']",0.0
المطعم الليبي,Cairo,Teraa Tawari Street,31.3833962,30.1420286,"Al Libi Restaurant, Teraa Tawari Street, Cairo, 11595, Egypt","['catering', 'catering.fast_food']",0.0
كشري ابو حنفي,Cairo,Abd Al Aziz Hassn Street,31.3128652,29.9924506,"كشري ابو حنفي, Abd Al Aziz Hassn Street, Cairo, 11571, Egypt","['catering', 'catering.restaurant']",0.0
كيمبو,Cairo,American University Axis,31.494929,30.0204144,"Kimbo, American University Axis, Cairo, 11865, Egypt","['catering', 'catering.cafe']",0.0
عبده كباب,Cairo,Al Game'a Al Hadetha Street,31.3151611,29.9920806,"عبده كباب, Al Game'a Al Hadetha Street, Cairo, 11571, Egypt","['catering', 'catering.restaurant']",0.0
Crown Central,Giza,Moustafa Abd Al Samei Street,31.0521072,29.9946958,"Crown Central, 2 Moustafa Abd Al Samei Street, Ash Sheikh Zayed, 12573, Egypt","['catering', 'catering.cafe']",0.0
Mahraja Indian Restaurant,Cairo,Al Nahda Street,31.2579908,29.9585177,"Mahraja Indian Restaurant, Al Nahda Street, Ma‘di Al Khahiri, Cairo, 11728, Egypt","['catering', 'catering.restaurant', 'catering.restaurant.indian']",0.0
ElWahy,Cairo,Street 9,31.2641602,29.9525882,"ElWahy, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.fast_food', 'vegan', 'vegetarian']",0.0
Bazooka Fried Chicken,Cairo,Street 9,31.2643952,29.9526188,"Bazooka Fried Chicken, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.fast_food']",0.0
Shamy Number One,Cairo,Street 9,31.2644375,29.9523798,"Shamy Number One, Street 9, Ma‘di Al Khahiri, Cairo, 11431, Egypt","['catering', 'catering.fast_food', 'catering.fast_food.kebab']",0.0
لهطة قشطة الكابلات,Cairo,Samir Hegazi Street,31.2883755,30.1129444,"لهطة قشطة الكابلات, 39 Samir Hegazi Street, Cairo, 11715, Egypt","['catering', 'catering.cafe']",0.0
مشويات الوطنية,Giza,Waslet Dahshur Road,30.9454674,30.0526231,"Mashwiaat El Watania, Waslet Dahshur Road, October Hills, 12588, Egypt","['catering', 'catering.restaurant']",0.0
كافية البرنسيسة,Giza,Mubarak Street,31.1569291,29.9901884,"كافية البرنسيسة, Mubarak Street, Kom al Akhdar, Giza, 12574, Egypt","['catering', 'catering.cafe', 'internet_access']",0.0
Island Restaurant,Giza,Al Obour Street,30.993593990487515,30.0443791,"Island Restaurant, Al Obour Street, Continental Gardens, 12593, Egypt","['catering', 'catering.restaurant']",0.0
Fatatri At Tahrir,Cairo,Al Tahrir Street,31.23741679675894,30.0443809,"Fatatri At Tahrir, 2 Al Tahrir Street, Abdin, Cairo, 11513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.regional']",0.0
نيل سيتي بوت,Cairo,6th October Bridge,31.22848647221835,30.04822735,"Nile City Boat, 6th October Bridge, Al-Azbakeya, Cairo, 12344, Egypt","['catering', 'catering.restaurant']",0.0
كافيتيريا ليالي زمان,Giza,Street 10,30.988304639340527,30.05312975,"Laialy Zaman Cafe, Street 10, Ash Sheikh Zayed, 12593, Egypt","['catering', 'catering.cafe']",0.0
الباشا,Cairo,Al Moseqare Mohamed Abd Al Wahab Street,31.22777615,30.0518473,"Al-Basha, Al Moseqare Mohamed Abd Al Wahab Street, Al-Sabtiyya, 12344, Egypt","['catering', 'catering.restaurant']",0.0
مكسيم,Cairo,Al Moseqare Mohamed Abd Al Wahab Street,31.22647274369289,30.05639555,"Nile Maxime, Al Moseqare Mohamed Abd Al Wahab Street, Al-Sabtiyya, 12344, Egypt","['catering', 'catering.restaurant']",0.0
مكرونة رضة,Cairo,Mansour Street,31.23975252214332,30.0435931,"Reda Macaroni, 51A Mansour Street, Abdin, Cairo, 11513, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'vegetarian']",0.0
غران كافي,Cairo,Side Abou Khalifa Al Noaaman Street,31.490171492208,30.05882395,"Grand Cafe, Side Abou Khalifa Al Noaaman Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
عربياتا,Cairo,Side Abou Khalifa Al Noaaman Street,31.489980110502835,30.0591662,"Arabiata, Side Abou Khalifa Al Noaaman Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.fast_food']",0.0
سيلانترو,Cairo,Side Abou Khalifa Al Noaaman Street,31.48976213130704,30.05918845,"Cilantro, Side Abou Khalifa Al Noaaman Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.cafe']",0.0
كوستا كوفي,Cairo,Talaat Mostafa Street,31.48953485,30.059153,"Costa Coffee, Talaat Mostafa Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.cafe']",0.0
سينابون,Cairo,Talaat Mostafa Street,31.4893151,30.0590919,"Cinnabon, Talaat Mostafa Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.cafe']",0.0
لوس غوشوس,Cairo,Talaat Mostafa Street,31.489103542730497,30.059125100000003,"Los Gauchos, Talaat Mostafa Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant']",0.0
مركاتو إيطليانو,Cairo,Talaat Mostafa Street,31.48888950339657,30.0592254,"Mercato Italiano, Talaat Mostafa Street, Cairo, 11841, Egypt","['building', 'building.catering', 'catering', 'catering.restaurant', 'catering.restaurant.italian']",0.0
